dataset,filename,label
PTB_XL,records500_20000_20222_hr.out,OCSVM
PTB_XL,records500_20000_20223_hr.out,OCSVM
PTB_XL,records500_20000_20224_hr.out,NORMA
PTB_XL,records500_20000_20225_hr.out,OCSVM
PTB_XL,records500_20000_20226_hr.out,PCA
PTB_XL,records500_20000_20227_hr.out,OCSVM
PTB_XL,records500_20000_20228_hr.out,HBOS
PTB_XL,records500_20000_20229_hr.out,PCA
PTB_XL,records500_20000_20230_hr.out,MP
PTB_XL,records500_20000_20231_hr.out,PCA
PTB_XL,records500_20000_20232_hr.out,NORMA
PTB_XL,records500_20000_20233_hr.out,OCSVM
PTB_XL,records500_20000_20234_hr.out,OCSVM
PTB_XL,records500_20000_20235_hr.out,OCSVM
PTB_XL,records500_20000_20236_hr.out,OCSVM
PTB_XL,records500_20000_20237_hr.out,OCSVM
PTB_XL,records500_20000_20238_hr.out,MP
PTB_XL,records500_20000_20239_hr.out,OCSVM
PTB_XL,records500_20000_20240_hr.out,OCSVM
PTB_XL,records500_20000_20241_hr.out,OCSVM
PTB_XL,records500_20000_20242_hr.out,OCSVM
PTB_XL,records500_20000_20243_hr.out,OCSVM
PTB_XL,records500_20000_20244_hr.out,PCA
PTB_XL,records500_20000_20245_hr.out,MP
PTB_XL,records500_20000_20246_hr.out,OCSVM
PTB_XL,records500_20000_20247_hr.out,OCSVM
PTB_XL,records500_20000_20248_hr.out,OCSVM
PTB_XL,records500_20000_20249_hr.out,OCSVM
PTB_XL,records500_20000_20250_hr.out,OCSVM
PTB_XL,records500_20000_20251_hr.out,PCA
PTB_XL,records500_20000_20252_hr.out,PCA
PTB_XL,records500_20000_20253_hr.out,HBOS
PTB_XL,records500_20000_20254_hr.out,PCA
PTB_XL,records500_20000_20255_hr.out,PCA
PTB_XL,records500_20000_20256_hr.out,PCA
PTB_XL,records500_20000_20257_hr.out,OCSVM
PTB_XL,records500_20000_20258_hr.out,HBOS
PTB_XL,records500_20000_20259_hr.out,OCSVM
PTB_XL,records500_20000_20260_hr.out,OCSVM
PTB_XL,records500_20000_20261_hr.out,HBOS
PTB_XL,records500_20000_20262_hr.out,OCSVM
PTB_XL,records500_20000_20263_hr.out,OCSVM
PTB_XL,records500_20000_20264_hr.out,OCSVM
PTB_XL,records500_20000_20265_hr.out,OCSVM
PTB_XL,records500_20000_20266_hr.out,NORMA
PTB_XL,records500_20000_20267_hr.out,PCA
PTB_XL,records500_20000_20268_hr.out,OCSVM
PTB_XL,records500_20000_20269_hr.out,PCA
PTB_XL,records500_20000_20270_hr.out,MP
PTB_XL,records500_20000_20271_hr.out,NORMA
PTB_XL,records500_20000_20272_hr.out,OCSVM
PTB_XL,records500_20000_20273_hr.out,NORMA
PTB_XL,records500_20000_20274_hr.out,PCA
PTB_XL,records500_20000_20275_hr.out,OCSVM
PTB_XL,records500_20000_20276_hr.out,LOF
PTB_XL,records500_20000_20277_hr.out,OCSVM
PTB_XL,records500_20000_20278_hr.out,OCSVM
PTB_XL,records500_20000_20279_hr.out,PCA
PTB_XL,records500_20000_20280_hr.out,OCSVM
PTB_XL,records500_20000_20281_hr.out,PCA
PTB_XL,records500_20000_20282_hr.out,OCSVM
PTB_XL,records500_20000_20283_hr.out,MP
PTB_XL,records500_20000_20284_hr.out,PCA
PTB_XL,records500_20000_20285_hr.out,PCA
PTB_XL,records500_20000_20286_hr.out,OCSVM
PTB_XL,records500_20000_20287_hr.out,OCSVM
PTB_XL,records500_20000_20288_hr.out,NORMA
PTB_XL,records500_20000_20289_hr.out,OCSVM
PTB_XL,records500_20000_20290_hr.out,IFOREST
PTB_XL,records500_20000_20291_hr.out,OCSVM
PTB_XL,records500_20000_20292_hr.out,PCA
PTB_XL,records500_20000_20293_hr.out,HBOS
PTB_XL,records500_20000_20294_hr.out,NORMA
PTB_XL,records500_20000_20295_hr.out,NORMA
PTB_XL,records500_20000_20296_hr.out,OCSVM
PTB_XL,records500_20000_20297_hr.out,HBOS
PTB_XL,records500_20000_20298_hr.out,OCSVM
PTB_XL,records500_20000_20299_hr.out,NORMA
PTB_XL,records500_20000_20300_hr.out,NORMA
PTB_XL,records500_20000_20301_hr.out,PCA
PTB_XL,records500_20000_20302_hr.out,MP
PTB_XL,records500_20000_20303_hr.out,NORMA
PTB_XL,records500_20000_20304_hr.out,OCSVM
PTB_XL,records500_20000_20305_hr.out,OCSVM
PTB_XL,records500_20000_20306_hr.out,PCA
PTB_XL,records500_20000_20307_hr.out,PCA
PTB_XL,records500_20000_20308_hr.out,MP
PTB_XL,records500_20000_20309_hr.out,POLY
PTB_XL,records500_20000_20310_hr.out,OCSVM
PTB_XL,records500_20000_20311_hr.out,OCSVM
PTB_XL,records500_20000_20312_hr.out,OCSVM
PTB_XL,records500_20000_20313_hr.out,PCA
PTB_XL,records500_20000_20314_hr.out,OCSVM
PTB_XL,records500_20000_20315_hr.out,PCA
PTB_XL,records500_20000_20316_hr.out,NORMA
PTB_XL,records500_20000_20317_hr.out,LOF
PTB_XL,records500_20000_20318_hr.out,OCSVM
PTB_XL,records500_20000_20319_hr.out,MP
PTB_XL,records500_20000_20320_hr.out,NORMA
PTB_XL,records500_20000_20321_hr.out,OCSVM
PTB_XL,records500_20000_20322_hr.out,OCSVM
PTB_XL,records500_20000_20323_hr.out,PCA
PTB_XL,records500_20000_20324_hr.out,NORMA
PTB_XL,records500_20000_20325_hr.out,OCSVM
PTB_XL,records500_20000_20326_hr.out,OCSVM
PTB_XL,records500_20000_20327_hr.out,OCSVM
PTB_XL,records500_20000_20328_hr.out,NORMA
PTB_XL,records500_20000_20329_hr.out,MP
PTB_XL,records500_20000_20330_hr.out,PCA
PTB_XL,records500_20000_20331_hr.out,OCSVM
PTB_XL,records500_20000_20332_hr.out,OCSVM
PTB_XL,records500_20000_20333_hr.out,OCSVM
PTB_XL,records500_20000_20334_hr.out,OCSVM
PTB_XL,records500_20000_20335_hr.out,PCA
PTB_XL,records500_20000_20336_hr.out,PCA
PTB_XL,records500_20000_20337_hr.out,OCSVM
PTB_XL,records500_20000_20338_hr.out,OCSVM
PTB_XL,records500_20000_20339_hr.out,MP
PTB_XL,records500_20000_20340_hr.out,OCSVM
PTB_XL,records500_20000_20341_hr.out,OCSVM
PTB_XL,records500_20000_20342_hr.out,PCA
PTB_XL,records500_20000_20343_hr.out,PCA
PTB_XL,records500_20000_20344_hr.out,OCSVM
PTB_XL,records500_20000_20345_hr.out,PCA
PTB_XL,records500_20000_20346_hr.out,OCSVM
PTB_XL,records500_20000_20347_hr.out,OCSVM
PTB_XL,records500_20000_20348_hr.out,OCSVM
PTB_XL,records500_20000_20349_hr.out,OCSVM
PTB_XL,records500_20000_20350_hr.out,PCA
PTB_XL,records500_20000_20351_hr.out,OCSVM
PTB_XL,records500_20000_20352_hr.out,OCSVM
PTB_XL,records500_20000_20353_hr.out,NORMA
PTB_XL,records500_20000_20354_hr.out,OCSVM
PTB_XL,records500_20000_20355_hr.out,OCSVM
PTB_XL,records500_20000_20356_hr.out,OCSVM
PTB_XL,records500_20000_20357_hr.out,MP
PTB_XL,records500_20000_20358_hr.out,MP
PTB_XL,records500_20000_20359_hr.out,HBOS
PTB_XL,records500_20000_20360_hr.out,PCA
PTB_XL,records500_20000_20361_hr.out,MP
PTB_XL,records500_20000_20362_hr.out,OCSVM
PTB_XL,records500_20000_20363_hr.out,MP
PTB_XL,records500_20000_20364_hr.out,NORMA
PTB_XL,records500_20000_20365_hr.out,PCA
PTB_XL,records500_20000_20366_hr.out,OCSVM
PTB_XL,records500_20000_20367_hr.out,NORMA
PTB_XL,records500_20000_20368_hr.out,PCA
PTB_XL,records500_20000_20369_hr.out,OCSVM
PTB_XL,records500_20000_20370_hr.out,OCSVM
PTB_XL,records500_20000_20371_hr.out,MP
PTB_XL,records500_20000_20372_hr.out,MP
PTB_XL,records500_20000_20373_hr.out,MP
PTB_XL,records500_20000_20374_hr.out,OCSVM
PTB_XL,records500_20000_20375_hr.out,MP
PTB_XL,records500_20000_20376_hr.out,OCSVM
PTB_XL,records500_20000_20377_hr.out,OCSVM
PTB_XL,records500_20000_20378_hr.out,HBOS
PTB_XL,records500_20000_20379_hr.out,PCA
PTB_XL,records500_20000_20380_hr.out,OCSVM
PTB_XL,records500_20000_20381_hr.out,OCSVM
PTB_XL,records500_20000_20382_hr.out,PCA
PTB_XL,records500_20000_20383_hr.out,OCSVM
PTB_XL,records500_20000_20384_hr.out,OCSVM
PTB_XL,records500_20000_20385_hr.out,OCSVM
PTB_XL,records500_20000_20386_hr.out,OCSVM
PTB_XL,records500_20000_20387_hr.out,OCSVM
PTB_XL,records500_20000_20388_hr.out,MP
PTB_XL,records500_20000_20389_hr.out,OCSVM
PTB_XL,records500_20000_20390_hr.out,PCA
PTB_XL,records500_20000_20391_hr.out,LOF
PTB_XL,records500_20000_20392_hr.out,PCA
PTB_XL,records500_20000_20393_hr.out,MP
PTB_XL,records500_20000_20394_hr.out,PCA
PTB_XL,records500_20000_20395_hr.out,OCSVM
PTB_XL,records500_20000_20396_hr.out,PCA
PTB_XL,records500_20000_20397_hr.out,OCSVM
PTB_XL,records500_20000_20398_hr.out,MP
PTB_XL,records500_20000_20399_hr.out,MP
PTB_XL,records500_20000_20400_hr.out,PCA
PTB_XL,records500_20000_20401_hr.out,OCSVM
PTB_XL,records500_20000_20402_hr.out,HBOS
PTB_XL,records500_20000_20403_hr.out,LOF
PTB_XL,records500_20000_20404_hr.out,MP
PTB_XL,records500_20000_20405_hr.out,OCSVM
PTB_XL,records500_20000_20406_hr.out,OCSVM
PTB_XL,records500_20000_20407_hr.out,LOF
PTB_XL,records500_20000_20408_hr.out,OCSVM
PTB_XL,records500_20000_20409_hr.out,OCSVM
PTB_XL,records500_20000_20410_hr.out,OCSVM
PTB_XL,records500_20000_20411_hr.out,PCA
PTB_XL,records500_20000_20412_hr.out,OCSVM
PTB_XL,records500_20000_20413_hr.out,PCA
PTB_XL,records500_20000_20414_hr.out,OCSVM
PTB_XL,records500_20000_20415_hr.out,OCSVM
PTB_XL,records500_20000_20416_hr.out,PCA
PTB_XL,records500_20000_20417_hr.out,OCSVM
PTB_XL,records500_20000_20418_hr.out,OCSVM
PTB_XL,records500_20000_20419_hr.out,OCSVM
PTB_XL,records500_20000_20420_hr.out,PCA
PTB_XL,records500_20000_20421_hr.out,LOF
PTB_XL,records500_20000_20422_hr.out,MP
PTB_XL,records500_20000_20423_hr.out,OCSVM
PTB_XL,records500_20000_20424_hr.out,NORMA
PTB_XL,records500_20000_20425_hr.out,HBOS
PTB_XL,records500_20000_20426_hr.out,PCA
PTB_XL,records500_20000_20427_hr.out,OCSVM
PTB_XL,records500_20000_20428_hr.out,OCSVM
PTB_XL,records500_20000_20429_hr.out,OCSVM
PTB_XL,records500_20000_20430_hr.out,OCSVM
PTB_XL,records500_20000_20431_hr.out,OCSVM
PTB_XL,records500_20000_20432_hr.out,PCA
PTB_XL,records500_20000_20433_hr.out,PCA
PTB_XL,records500_20000_20434_hr.out,OCSVM
PTB_XL,records500_20000_20435_hr.out,HBOS
PTB_XL,records500_20000_20436_hr.out,HBOS
PTB_XL,records500_20000_20437_hr.out,PCA
PTB_XL,records500_20000_20438_hr.out,OCSVM
PTB_XL,records500_20000_20439_hr.out,PCA
PTB_XL,records500_20000_20440_hr.out,PCA
PTB_XL,records500_20000_20441_hr.out,PCA
PTB_XL,records500_20000_20442_hr.out,OCSVM
PTB_XL,records500_20000_20443_hr.out,OCSVM
PTB_XL,records500_20000_20444_hr.out,OCSVM
PTB_XL,records500_20000_20445_hr.out,LOF
PTB_XL,records500_20000_20446_hr.out,MP
PTB_XL,records500_20000_20447_hr.out,HBOS
PTB_XL,records500_20000_20448_hr.out,PCA
PTB_XL,records500_20000_20449_hr.out,HBOS
PTB_XL,records500_20000_20450_hr.out,HBOS
PTB_XL,records500_20000_20451_hr.out,NORMA
PTB_XL,records500_20000_20452_hr.out,PCA
PTB_XL,records500_20000_20453_hr.out,HBOS
PTB_XL,records500_20000_20454_hr.out,HBOS
PTB_XL,records500_20000_20455_hr.out,PCA
PTB_XL,records500_20000_20456_hr.out,PCA
PTB_XL,records500_20000_20457_hr.out,HBOS
PTB_XL,records500_20000_20458_hr.out,OCSVM
PTB_XL,records500_20000_20459_hr.out,HBOS
PTB_XL,records500_20000_20460_hr.out,OCSVM
PTB_XL,records500_20000_20461_hr.out,OCSVM
PTB_XL,records500_20000_20462_hr.out,HBOS
PTB_XL,records500_20000_20463_hr.out,PCA
PTB_XL,records500_20000_20464_hr.out,PCA
PTB_XL,records500_20000_20465_hr.out,OCSVM
PTB_XL,records500_20000_20466_hr.out,OCSVM
PTB_XL,records500_20000_20467_hr.out,PCA
PTB_XL,records500_20000_20468_hr.out,OCSVM
PTB_XL,records500_20000_20469_hr.out,OCSVM
PTB_XL,records500_20000_20470_hr.out,PCA
PTB_XL,records500_20000_20471_hr.out,OCSVM
PTB_XL,records500_20000_20472_hr.out,MP
PTB_XL,records500_20000_20473_hr.out,OCSVM
PTB_XL,records500_20000_20474_hr.out,PCA
PTB_XL,records500_20000_20475_hr.out,MP
PTB_XL,records500_20000_20476_hr.out,MP
PTB_XL,records500_20000_20477_hr.out,OCSVM
PTB_XL,records500_20000_20478_hr.out,PCA
PTB_XL,records500_20000_20479_hr.out,OCSVM
PTB_XL,records500_20000_20480_hr.out,MP
PTB_XL,records500_20000_20481_hr.out,OCSVM
PTB_XL,records500_20000_20482_hr.out,PCA
PTB_XL,records500_20000_20483_hr.out,OCSVM
PTB_XL,records500_20000_20484_hr.out,NORMA
PTB_XL,records500_20000_20485_hr.out,LOF
PTB_XL,records500_20000_20486_hr.out,LOF
PTB_XL,records500_20000_20487_hr.out,OCSVM
PTB_XL,records500_20000_20488_hr.out,OCSVM
PTB_XL,records500_20000_20489_hr.out,OCSVM
PTB_XL,records500_20000_20490_hr.out,OCSVM
PTB_XL,records500_20000_20491_hr.out,OCSVM
PTB_XL,records500_20000_20492_hr.out,OCSVM
PTB_XL,records500_20000_20493_hr.out,LOF
PTB_XL,records500_20000_20494_hr.out,LOF
PTB_XL,records500_20000_20495_hr.out,HBOS
PTB_XL,records500_20000_20496_hr.out,MP
PTB_XL,records500_20000_20497_hr.out,OCSVM
PTB_XL,records500_20000_20498_hr.out,OCSVM
PTB_XL,records500_20000_20499_hr.out,OCSVM
PTB_XL,records500_20000_20500_hr.out,PCA
PTB_XL,records500_20000_20501_hr.out,OCSVM
PTB_XL,records500_20000_20502_hr.out,PCA
PTB_XL,records500_20000_20503_hr.out,PCA
PTB_XL,records500_20000_20504_hr.out,OCSVM
PTB_XL,records500_20000_20505_hr.out,LOF
PTB_XL,records500_20000_20506_hr.out,OCSVM
PTB_XL,records500_20000_20507_hr.out,PCA
PTB_XL,records500_20000_20508_hr.out,PCA
PTB_XL,records500_20000_20509_hr.out,OCSVM
PTB_XL,records500_20000_20510_hr.out,PCA
PTB_XL,records500_20000_20511_hr.out,PCA
PTB_XL,records500_20000_20512_hr.out,MP
PTB_XL,records500_20000_20513_hr.out,HBOS
PTB_XL,records500_20000_20514_hr.out,OCSVM
PTB_XL,records500_20000_20515_hr.out,MP
PTB_XL,records500_20000_20516_hr.out,MP
PTB_XL,records500_20000_20517_hr.out,OCSVM
PTB_XL,records500_20000_20518_hr.out,OCSVM
PTB_XL,records500_20000_20519_hr.out,PCA
PTB_XL,records500_20000_20520_hr.out,OCSVM
PTB_XL,records500_20000_20521_hr.out,PCA
PTB_XL,records500_20000_20522_hr.out,NORMA
PTB_XL,records500_20000_20523_hr.out,OCSVM
PTB_XL,records500_20000_20524_hr.out,NORMA
PTB_XL,records500_20000_20525_hr.out,OCSVM
PTB_XL,records500_20000_20526_hr.out,PCA
PTB_XL,records500_20000_20527_hr.out,OCSVM
PTB_XL,records500_20000_20528_hr.out,PCA
PTB_XL,records500_20000_20529_hr.out,LOF
PTB_XL,records500_20000_20530_hr.out,OCSVM
PTB_XL,records500_20000_20531_hr.out,OCSVM
PTB_XL,records500_20000_20532_hr.out,PCA
PTB_XL,records500_20000_20533_hr.out,PCA
PTB_XL,records500_20000_20534_hr.out,PCA
PTB_XL,records500_20000_20535_hr.out,OCSVM
PTB_XL,records500_20000_20536_hr.out,PCA
PTB_XL,records500_20000_20537_hr.out,OCSVM
PTB_XL,records500_20000_20538_hr.out,OCSVM
PTB_XL,records500_20000_20539_hr.out,PCA
PTB_XL,records500_20000_20540_hr.out,OCSVM
PTB_XL,records500_20000_20541_hr.out,PCA
PTB_XL,records500_20000_20542_hr.out,PCA
PTB_XL,records500_20000_20543_hr.out,MP
PTB_XL,records500_20000_20544_hr.out,NORMA
PTB_XL,records500_20000_20545_hr.out,OCSVM
PTB_XL,records500_20000_20546_hr.out,IFOREST
PTB_XL,records500_20000_20547_hr.out,HBOS
PTB_XL,records500_20000_20548_hr.out,OCSVM
PTB_XL,records500_20000_20549_hr.out,OCSVM
PTB_XL,records500_20000_20550_hr.out,OCSVM
PTB_XL,records500_20000_20551_hr.out,PCA
PTB_XL,records500_20000_20552_hr.out,PCA
PTB_XL,records500_20000_20553_hr.out,NORMA
PTB_XL,records500_20000_20554_hr.out,OCSVM
PTB_XL,records500_20000_20555_hr.out,PCA
PTB_XL,records500_20000_20556_hr.out,OCSVM
PTB_XL,records500_20000_20557_hr.out,OCSVM
PTB_XL,records500_20000_20558_hr.out,PCA
PTB_XL,records500_20000_20559_hr.out,OCSVM
PTB_XL,records500_20000_20560_hr.out,PCA
PTB_XL,records500_20000_20561_hr.out,PCA
PTB_XL,records500_20000_20562_hr.out,PCA
PTB_XL,records500_20000_20563_hr.out,IFOREST
PTB_XL,records500_20000_20564_hr.out,PCA
PTB_XL,records500_20000_20565_hr.out,PCA
PTB_XL,records500_20000_20566_hr.out,OCSVM
PTB_XL,records500_20000_20567_hr.out,PCA
PTB_XL,records500_20000_20568_hr.out,OCSVM
PTB_XL,records500_20000_20569_hr.out,PCA
PTB_XL,records500_20000_20570_hr.out,HBOS
PTB_XL,records500_20000_20571_hr.out,OCSVM
PTB_XL,records500_20000_20572_hr.out,OCSVM
PTB_XL,records500_20000_20573_hr.out,PCA
PTB_XL,records500_20000_20574_hr.out,HBOS
PTB_XL,records500_20000_20575_hr.out,OCSVM
PTB_XL,records500_20000_20576_hr.out,OCSVM
PTB_XL,records500_20000_20577_hr.out,MP
PTB_XL,records500_20000_20578_hr.out,PCA
PTB_XL,records500_20000_20579_hr.out,OCSVM
PTB_XL,records500_20000_20580_hr.out,NORMA
PTB_XL,records500_20000_20581_hr.out,OCSVM
PTB_XL,records500_20000_20582_hr.out,NORMA
PTB_XL,records500_20000_20583_hr.out,LOF
PTB_XL,records500_20000_20584_hr.out,OCSVM
PTB_XL,records500_20000_20585_hr.out,PCA
PTB_XL,records500_20000_20586_hr.out,LOF
PTB_XL,records500_20000_20587_hr.out,LOF
PTB_XL,records500_20000_20588_hr.out,LOF
PTB_XL,records500_20000_20589_hr.out,OCSVM
PTB_XL,records500_20000_20590_hr.out,OCSVM
PTB_XL,records500_20000_20591_hr.out,OCSVM
PTB_XL,records500_20000_20592_hr.out,NORMA
PTB_XL,records500_20000_20593_hr.out,OCSVM
PTB_XL,records500_20000_20594_hr.out,PCA
PTB_XL,records500_20000_20595_hr.out,OCSVM
PTB_XL,records500_20000_20596_hr.out,OCSVM
PTB_XL,records500_20000_20597_hr.out,NORMA
PTB_XL,records500_20000_20598_hr.out,OCSVM
PTB_XL,records500_20000_20599_hr.out,PCA
PTB_XL,records500_20000_20600_hr.out,PCA
PTB_XL,records500_20000_20601_hr.out,LOF
PTB_XL,records500_20000_20602_hr.out,PCA
PTB_XL,records500_20000_20603_hr.out,OCSVM
PTB_XL,records500_20000_20604_hr.out,POLY
PTB_XL,records500_20000_20605_hr.out,OCSVM
PTB_XL,records500_20000_20606_hr.out,PCA
PTB_XL,records500_20000_20607_hr.out,PCA
PTB_XL,records500_20000_20608_hr.out,LOF
PTB_XL,records500_20000_20609_hr.out,NORMA
PTB_XL,records500_20000_20610_hr.out,OCSVM
PTB_XL,records500_20000_20611_hr.out,LOF
PTB_XL,records500_20000_20612_hr.out,PCA
PTB_XL,records500_20000_20613_hr.out,MP
PTB_XL,records500_20000_20614_hr.out,HBOS
PTB_XL,records500_20000_20615_hr.out,MP
PTB_XL,records500_20000_20616_hr.out,OCSVM
PTB_XL,records500_20000_20617_hr.out,MP
PTB_XL,records500_20000_20618_hr.out,PCA
PTB_XL,records500_20000_20619_hr.out,OCSVM
PTB_XL,records500_20000_20620_hr.out,OCSVM
PTB_XL,records500_20000_20621_hr.out,OCSVM
PTB_XL,records500_20000_20622_hr.out,OCSVM
PTB_XL,records500_20000_20623_hr.out,HBOS
PTB_XL,records500_20000_20624_hr.out,NORMA
PTB_XL,records500_20000_20625_hr.out,OCSVM
PTB_XL,records500_20000_20626_hr.out,PCA
PTB_XL,records500_20000_20627_hr.out,OCSVM
PTB_XL,records500_20000_20628_hr.out,OCSVM
PTB_XL,records500_20000_20629_hr.out,PCA
PTB_XL,records500_20000_20630_hr.out,HBOS
PTB_XL,records500_20000_20631_hr.out,MP
PTB_XL,records500_20000_20632_hr.out,MP
PTB_XL,records500_20000_20633_hr.out,OCSVM
PTB_XL,records500_20000_20634_hr.out,PCA
PTB_XL,records500_20000_20635_hr.out,PCA
PTB_XL,records500_20000_20636_hr.out,HBOS
PTB_XL,records500_20000_20637_hr.out,OCSVM
PTB_XL,records500_20000_20638_hr.out,LOF
PTB_XL,records500_20000_20639_hr.out,MP
PTB_XL,records500_20000_20640_hr.out,OCSVM
PTB_XL,records500_20000_20641_hr.out,OCSVM
PTB_XL,records500_20000_20642_hr.out,LOF
PTB_XL,records500_20000_20643_hr.out,PCA
PTB_XL,records500_20000_20644_hr.out,PCA
PTB_XL,records500_20000_20645_hr.out,PCA
PTB_XL,records500_20000_20646_hr.out,PCA
PTB_XL,records500_20000_20647_hr.out,OCSVM
PTB_XL,records500_20000_20648_hr.out,NORMA
PTB_XL,records500_20000_20649_hr.out,OCSVM
PTB_XL,records500_20000_20650_hr.out,OCSVM
PTB_XL,records500_20000_20651_hr.out,IFOREST
PTB_XL,records500_20000_20652_hr.out,PCA
PTB_XL,records500_20000_20653_hr.out,MP
PTB_XL,records500_20000_20654_hr.out,NORMA
PTB_XL,records500_20000_20655_hr.out,MP
PTB_XL,records500_20000_20656_hr.out,HBOS
PTB_XL,records500_20000_20657_hr.out,OCSVM
PTB_XL,records500_20000_20658_hr.out,OCSVM
PTB_XL,records500_20000_20659_hr.out,OCSVM
PTB_XL,records500_20000_20660_hr.out,MP
PTB_XL,records500_20000_20661_hr.out,LOF
PTB_XL,records500_20000_20662_hr.out,MP
PTB_XL,records500_20000_20663_hr.out,OCSVM
PTB_XL,records500_20000_20664_hr.out,OCSVM
PTB_XL,records500_20000_20665_hr.out,PCA
PTB_XL,records500_20000_20666_hr.out,PCA
PTB_XL,records500_20000_20667_hr.out,OCSVM
PTB_XL,records500_20000_20668_hr.out,PCA
PTB_XL,records500_20000_20669_hr.out,LOF
PTB_XL,records500_20000_20670_hr.out,OCSVM
PTB_XL,records500_20000_20671_hr.out,OCSVM
PTB_XL,records500_20000_20672_hr.out,OCSVM
PTB_XL,records500_20000_20673_hr.out,OCSVM
PTB_XL,records500_20000_20674_hr.out,OCSVM
PTB_XL,records500_20000_20675_hr.out,LOF
PTB_XL,records500_20000_20676_hr.out,OCSVM
PTB_XL,records500_20000_20677_hr.out,OCSVM
PTB_XL,records500_20000_20678_hr.out,MP
PTB_XL,records500_20000_20679_hr.out,PCA
PTB_XL,records500_20000_20680_hr.out,MP
PTB_XL,records500_20000_20681_hr.out,OCSVM
PTB_XL,records500_20000_20682_hr.out,OCSVM
PTB_XL,records500_20000_20683_hr.out,OCSVM
PTB_XL,records500_20000_20684_hr.out,OCSVM
PTB_XL,records500_20000_20685_hr.out,PCA
PTB_XL,records500_20000_20686_hr.out,OCSVM
PTB_XL,records500_20000_20687_hr.out,PCA
PTB_XL,records500_20000_20688_hr.out,OCSVM
PTB_XL,records500_20000_20689_hr.out,PCA
PTB_XL,records500_20000_20690_hr.out,PCA
PTB_XL,records500_20000_20691_hr.out,HBOS
PTB_XL,records500_20000_20692_hr.out,OCSVM
PTB_XL,records500_20000_20693_hr.out,HBOS
PTB_XL,records500_20000_20694_hr.out,POLY
PTB_XL,records500_20000_20695_hr.out,HBOS
PTB_XL,records500_20000_20696_hr.out,OCSVM
PTB_XL,records500_20000_20697_hr.out,OCSVM
PTB_XL,records500_20000_20698_hr.out,LOF
PTB_XL,records500_20000_20699_hr.out,OCSVM
PTB_XL,records500_20000_20700_hr.out,PCA
PTB_XL,records500_20000_20701_hr.out,PCA
PTB_XL,records500_20000_20702_hr.out,OCSVM
PTB_XL,records500_20000_20703_hr.out,OCSVM
PTB_XL,records500_20000_20704_hr.out,PCA
PTB_XL,records500_20000_20705_hr.out,MP
PTB_XL,records500_20000_20706_hr.out,PCA
PTB_XL,records500_20000_20707_hr.out,OCSVM
PTB_XL,records500_20000_20708_hr.out,NORMA
PTB_XL,records500_20000_20709_hr.out,OCSVM
PTB_XL,records500_20000_20710_hr.out,PCA
PTB_XL,records500_20000_20711_hr.out,MP
PTB_XL,records500_20000_20712_hr.out,OCSVM
PTB_XL,records500_20000_20713_hr.out,NORMA
PTB_XL,records500_20000_20714_hr.out,OCSVM
PTB_XL,records500_20000_20715_hr.out,OCSVM
PTB_XL,records500_20000_20716_hr.out,PCA
PTB_XL,records500_20000_20717_hr.out,LOF
PTB_XL,records500_20000_20718_hr.out,PCA
PTB_XL,records500_20000_20719_hr.out,PCA
PTB_XL,records500_20000_20720_hr.out,NORMA
PTB_XL,records500_20000_20721_hr.out,OCSVM
PTB_XL,records500_20000_20722_hr.out,LOF
PTB_XL,records500_20000_20723_hr.out,PCA
PTB_XL,records500_20000_20724_hr.out,OCSVM
PTB_XL,records500_20000_20725_hr.out,OCSVM
PTB_XL,records500_20000_20726_hr.out,OCSVM
PTB_XL,records500_20000_20727_hr.out,OCSVM
PTB_XL,records500_20000_20728_hr.out,PCA
PTB_XL,records500_20000_20729_hr.out,PCA
PTB_XL,records500_20000_20730_hr.out,NORMA
PTB_XL,records500_20000_20731_hr.out,OCSVM
PTB_XL,records500_20000_20732_hr.out,MP
PTB_XL,records500_20000_20733_hr.out,LOF
PTB_XL,records500_20000_20734_hr.out,PCA
PTB_XL,records500_20000_20735_hr.out,OCSVM
PTB_XL,records500_20000_20736_hr.out,OCSVM
PTB_XL,records500_20000_20737_hr.out,PCA
PTB_XL,records500_20000_20738_hr.out,PCA
PTB_XL,records500_20000_20739_hr.out,PCA
PTB_XL,records500_20000_20740_hr.out,OCSVM
PTB_XL,records500_20000_20741_hr.out,PCA
PTB_XL,records500_20000_20742_hr.out,OCSVM
PTB_XL,records500_20000_20743_hr.out,OCSVM
PTB_XL,records500_20000_20744_hr.out,OCSVM
PTB_XL,records500_20000_20745_hr.out,PCA
PTB_XL,records500_20000_20746_hr.out,OCSVM
PTB_XL,records500_20000_20747_hr.out,OCSVM
PTB_XL,records500_20000_20748_hr.out,OCSVM
PTB_XL,records500_20000_20749_hr.out,OCSVM
PTB_XL,records500_20000_20750_hr.out,OCSVM
PTB_XL,records500_20000_20751_hr.out,OCSVM
PTB_XL,records500_20000_20752_hr.out,MP
PTB_XL,records500_20000_20753_hr.out,PCA
PTB_XL,records500_20000_20754_hr.out,OCSVM
